sentiment,tweets
-1,angola'dan değişim öğrencisi gelen yakın arkadaşım abdoul hassim bugün covid nedeniyle hayatını kaybetti öğrencilerölmekistemiyor
1,bakanlığımızın başlattığı 'tematik denetim' modeli kapsamında 19 ilçemizde covid-19 denetimleri yapıldı i̇limizi mavi kategoriye sokuncaya denetimlerimizi titizlikle kararlılıkla sürdüreceğiz maske mesafe temizlik aşı
-1,ölüm oranı 2'nin altında virüs korku yaratmanın anlamı sürekli mutasyona uğrayan salgını aşılar bitiremez salgın sürü bağışıklığı bitirecek aşı falan olmayacağız salgınsahteyasaklarkalksın
-1,haritadan çıkaracağım tek usakta corona adama kuzey kore muamelesi yapiliyor direk gizli kapaklı asiyorlar corona olana dayak atiyorlar başka türlü dayanamazlar
1,pandemi bı bitsin toplayıp bı rakı masası kurucam
-1,önceden üst solunum yolu enfeksiyonu bronşlara ciğere inince hastaneye giderdindoktor antibiyotik verirdien fazla gün sonra toparlamaya başlardın şimdi enfeksiyon ciğere inse doktora gitsen covid yalanıyla veriyorlar suikast ilaçlarını öğrencilerölmekiste
-1,öğrencilerölmekistemiyor evladımızı covid 19 koruyamazsanız evde kronik rahatsızlığı olanların ahını almazmısınız
-1,aşı sonrası covid sonrası antikor testi uygun güvenli antikor testi öneririm 988 güven seviyeli hastanede yüksek ücret vermeyin bakanlık onaylı evde testinizi kendiniz yapın instagram ' antikortesti ' adlı sayfa link
1,pandemi birlikte sosyal medyada kurmuş olduğum sayfanın olgunlaşmasını görmek güzel büyük sayfaların benimle iletişime geçmesini adımı kullanarak sahte hesaplar açtıklarını görünce diyorum
1,işler nezaman düzelir butun saglikcılar olanustu pandemi sürecinin bitmesini bekliyor sn bakan sabrediyoruz inaniyoruz sorunları çözeceksiniz 12mayıstalebimiz
-1,türlü s*kilcez bence iptal erteleme yaparlarsa s*kerim konu birikiyor iptal etselerdi corona olurlardı arkadaşlar yarın sınav gidin çalışın dengesiz insanlar bok yapmayacak bence aynı boklar olacak öğrencilerölmekistemiyor
0,fotohaber türkiye'de virüsün yıldönümü i̇lk pandemi bebeği ağzında maskeyle dünyaya geldi
-1,aile hekimlerinden 65 yaş üstünden sonra elde aşı olmamasından aşılamanın neredeyse durma noktasına geldiği bilgisini alıyoruz ülkenin sağlık bakanısınız yaşıyorsunuz bizimle dalga geçiyorsunuz 1 yılda 3 uyduruk maskeden başka görmedik
-1,umarım korona olmam beyefendi epilepsi+tansiyon+kalp nice hastalıklarım varken sağ çıkacağımı düşünmüyorum ölürsem sana günah döner
-1,sözleşmeyeni̇lememei̇sti̇fadeği̇ldi̇r sizler yıl alkisliyordunuz covid agrilarimla tek başıma nobetteydim gece şimdi ceza veriyorsunuz yoktan boş yere
1,kongre açık alanda pandemi şartları uygulanarak yapılacak arka sıralarda yerde olacağım çay ısmarlamak isteyen gelsin
-1,doğru söylüyorsun eflasyon almış başını gidiyor i̇şsizlik diz boyu esnaf kan ağlıyor emekli sürünüyor ülkede 11 işsiz covid-19 almış başını gidiyor recep tayyip erdoğan ay'a öğlen yemeğine gitti hala geri dönmedi
-1,arkadaşlar bide okul forması zorunluymuş okulda corona olmazsanız çarşıda olunmu demek istiyorsunuz ziyaselcuk oylarımızlacevapvereceğiz sınavlariptalolsun
1,bugünkü marka şahısların paylaşımlarına baktığımda rahatlıkla diyebilirim pandemi biraz duygusallastirmis
-1,kardeşim çoğu ülkede sınavlar uzaktan iptal edildi yada pandemi bitimine ertelendi sınav oluyoruz
-1,liselerde yapılacak sınavlar okul kıyafeti tek yerden alışveriş doğru mudur pandemi zamanı çoluk çocuğu veliyi mağazaya doluşturmak yanlış midir konuda açıklama mısınız
-1,öğrencilerölmekistemiyor adalet istiyoruz güzel eğitim sistemi istiyoruz vakalar yüksekken online eğitim görüyorsak sınavımızı online istiyoruz yüksek vaka sayılarıyla okula gidip korona aileme geçirmek istemiyorum hakkımız
-1,valla aşı olmadım maskemi takıp ellerimi yıkıyorum kolonya başından çalışıyorum ailemin yanına gittim sevgilimin yanına gittim uçakla gezmeye çıktım virüse yakalanmadım demek doğru düzgün önlem alınca anasının amı yasağa gerek
-1,antalya'da korona partisi verdiler ayrıntılar tıklayınız antalya kovid19 korona koronavirüs parti
1,dinamik denetim modeli çerçevesinde denetimlerimiz devam i̇limizi covid-19 mücadele hepbirlikte iyi seviyelere ulaştırmak haydi afyonkarahisar tedbirli dikkatli devam‼ maske mesafe↔ hijyen kurallarına birlikte uyalım
-1,yalan 1 aaah bay kemal bedava aşı veriyorlarsa getirde görelim neymiş efendim türkiye aşıyı bedava vermiş neremizle gülsek haftanın yalanları
0,gecesini gündüzüne katıp ders çalışanlar küçük çocuklariyla çalışanlar korona virüs olmasına çalışanlar yeterli puanı aldı öğretmenlik yapmaya hazırdı atanamıyorlar okuloncesine863adaletsizligi
-1,kadın erkek farketmeksizin beyni erkek üstünlüğü dışında şeyleri algılayamayan hayvanları bitkileri kadınları çocukları yaşlıları fakirleri malı zanneden korona döneminde gebermelerini diliyorum
-1,korona virüs başlayana geziyorsun evde durmuyorsun diyenler kenafir gözlü nekbetler korona virüs yüzünden şimdi dışarı çıkmıyorum evdesin diyolar yaşamlarına bakmayan avam tayfası nolcak
-1,öğrencilerölmekistemiyor 1 hafta sonra yayımlanacak haber biliyormusunuz sinava giden liselilerin 30 covid-19 yakalandi turkiye haritasi kırmızı geldi ziya selcuk haritanin uzerine yildiz koyup dalgalandıracak
-1,tabi pozitifler süre içinde olanlar babaannemi sağlık çalışanlarını beklemek arabayla hastaneye götürüyolar teste babam halam ortanca amcam pozitif babam corona çalışıyor sanırım +
-1,fatih terim topçuları pandemi seyircisiz faullerde bağırdıklarını omuza müdahalede yüzünü ayağa müdahalede boynunu tuttuğu ifadeler kullanıyor i̇yi dediklerinin hepsini topçuları abartarak yapıyorgsvdgs
-1,canan karatayı takip 27 kg verdim söylediklerine cok saygı duyuyordumama korona sonrası saçmalıklarından sonra takibi bıraktım tvde görsem kanal değiştiriyorum hele bişeyi paylaşması yorum yapması tam facia
-1,küresel otoritelere pandemi erken 2022 yılına devam sosyoekonomik etkileri uzun yıllar görülecek yıldan uzun süredir eğitim imkanından mahrum kalan gençleri kayıp nesil görmek biraz sert olumsuz etkileri yıla yayılabilir
-1,gerçekten uyarıda bulunarak vahim durumdan kurtulabileceğimize inanıyor musunuz sn samsun'da yaşayan gerçekten soruyorum covid19 coronavirus
-1,hocam lütfen yapın gerçekten öğrencileri zor durumda bıraktınız uzaktan eğitime giremeyenler korona öğrenciler yüze derecelendirmeye maruz kalmamalıdır ilginizi seviyoruz lütfen anlayın artık
-1,öğretmenim aşı randevumun olmadığını sistemden öğrendim öğretmenler risk grubunda midir virüse yakalanmama garantisi vardır sn bakanım
1,türlü mesele dönüp dolaşıp gene insan dayaniyor insan olmadanparti mensubu baba vsvs olamazsınaksini idda edersen sonuçlar günümüz haberleri pandemi yorumlarıkadın cinayetleri hertür aptallıklarkaliteli insan yetiştiringerisi çorap söküğü
-1,dr sorgulayamıyor tuhaf degilmi siyasi parti virüs pandemi hakkında konuşmadı tuhaf degilmi tuhafı halk tecrübesi hastaneye gitmeyenler ölmüyor evde ilaç almayanlar kolay atlatıyor
-1,80 yılda yapilmayani yılda hizmet soylemiyonsu pandemi bitsin ortalık düzelecek zam yapılırmış
-1,öğrencilerölmekistemiyor sınav dertleri ailelerine korona bulaşma ihtimalleri kaybetme ihtimalleri peki çocukların psikolojisini düşünebiliyor musunuz
1,yazlık kıyafetlerimi kolilere kaldırırken arasına tane maske koydum seneye pandemi biterse kendime nostalji dedim
1,pandemi sonrası ilk dans gecesi sevdiğin müziği duyuyorsun dansa kalkıyorsun bilir zaman '
1,pandemi bitince ilk yapacağım doğu ekspresi turu
-1,sn başkanım zonguldak’ta trenler çalışmıyor sebebi nedir özellikle pandemi sürecinde ulaşımın çeşitlendirilmesi adına önem arz etmektedir tekrar hizmet vermeye zaman başlayacak
-1,kontrol altına aldık demışti diğeri dünyada pandemi sürecini ucuz atlatan biziz dedi beriki patisinin kongreleri ölen dincilerin kalabalık cenazelerine katılıp maske mesafe ahlaksizlar son 24 saatte 11 187 yeni vaka 65 kaybı
1,manitayla galatasaray maçına gitme hayali tabi pandemi biterse
-1,merhaba adm mustafa susam garsonluk yapıyordum pandemi nedeni işsiz kaldım faturalar duruyor kirayı veremedim allah rızası yardım bekliyorum kötü durumdayım lütfen dalga geçmeyin sn çare 0006 2000 3020 0006 629917 garanti bankası lütfn gerçekten zor durum
-1,yalan virüs direk testisleremi giriyor korona ilaçları kısırlık doç dr savaşçı corona erkeklerde kısırlık nedeni
-1,korona hızlı tehlike peki soruyorum size 65günde 67 kadın katledildikten sonra hala dünya kadınlar gününü kutlamaya yüzünüz kadinasiddetehayir
-1,diyecek tek kelime kalmadı pandemi sonrası adamlar serbest kalırken binlerce masumu içerde ölüme terkeden hükümetin eseri yaşanılanlar 15 temmuz yalanıdır tutturdular işlerine gelmeyeni içeri atıp pis sapıkları sokaklara saldılar
-1,bakan yardımcısı turagay i̇hracatçılarımıza 42 tl kaynak aktaracağız turagay pandemi döneminde küresel tedarik zincirlerinde sıkıntı türkiye'nin süreci fırsata çevirmek kolay i̇hracat platformu'nu devreye soktuğunu belirtti dha
-1,akıl veriyorum olmasın lütfen biraz çekinerek yazıyorum içinde bulunduğu destek olunabilir kadınlar adınabu pandemi sürecinde ayakta kalmak direnen kadınlara destek olsak güzel
-1,korona virüs tiyatro oyunu çinden çıktı ilâç çinden hani insanlar yere düşüp ölüyorlardı düşündünüzmü ölenler hastanede ölüyor
-1,unutmadan diyanet isleri bakanı korona olmuş tez vakitte geberirsin umarım ülkede insanları ayrıştıran bölen ötekileştiren tayyip sonra sensin
-1,yarın okulda korona oluyum aksamada habere cik muthisin evde kronik hasto olmasa vurisli birine sarilip hocalara arkadaslarima yoldan gecenlere sarilirdim dua edin evde kronik hasta öğrencilerölmekistemiyor
1,grubumuz kurulalı seneyi bulmak pandemi koşulları gevşesin milli birlik hareketi ayasofya buluşması yaparız imkanı herkesle çay içeriz inşallah
-1,kadinasiddetehayir yarın kardeslerim oeğrencileroelmekistemiyor hanımpınarlı adaletistiyoruz bitlis haydiavni kadinasiddetehayır oylarimizlacevapverecegiz samsun gamzeyeyardımedin bilisimdediniz50verdiniz doğduğunevkaderindir equalityforturkishstudents pa
0,hocam umarım hacettepe 'de uygulanan tedavi yöntemi ülkede uygulanıyordur covid geçiren çocuklarla başka veri paylaşımı yapan
1,radyo odtüyü dinlediğim günler geldi aklıma vizelere çalısırken yakın arkadaşımdı aralar anılarımlayım pandemi geçmişte karantinaya kaldık ankara odtü
1,şaka maka pandemi dönemi baya baya gözümüzü açtı merak edip arayıp soruyor hasta mısın öldün kaldın merak ediyorkimin umrundayız baya iyi gördük şerde hayır değilde
0,covid 19 virüsü gezdiği illeri mekanları uğrayacağı yerleri saniye saniye bilim kuruluna haber vermekte akıllı virüs
-1,diyeceğim biliyor musunuz lanet kağıt parçalarından not verdikten sonra tek kişi hastalanıp ölürse katili corona olmayacak öğrencilerölmekistemiyor
-1,yav günlerdir kadınlar günü anmalarına katılıyorumonca kalabalığa giriyorumçıkıyorum türlü corona morona olmuyorumçünkü salgınsahteyasaklarkalksın
-1,hasta sığırlar tedbir alıp ülkede kaos salgın sahte başlığı atmış ulan sığır sığır oğlu sığır korona oldun hasta olanların yaşadığı acıyı yaşadın ben10 gün yoğun bakımda 25 gün evde yattım şerefsizlik yapmayın salgınsahteyasaklarkalksın
-1,anlamadığım öğrenciler sınavların iptal edilmesini istiyorortada tehlikeli virüs evinde yaşlı olanlar öğrenci okuldan covid kapıp aile büyüğüne bulaştırırsa olacak vicdan azabı öğrencilerölmekistemiyor
-1,kendimi gectim annem dedem covid gecirdi dedem biraz agir atlatti gercekten yuzumden onlara bisey karneyi gotunuze sokarim
-1,sınavlarımın kötü geçeceğinin farkındayım korona bulaştırırsam yüzümden hastanede kıvranırsa yaşayamam vicdanla öğrencilerölmekistemiyor
-1,teşekkür ederiz sınavları iptal etmeyip hayatımızı karartırığın sayende yüzlerce kişi corona olucak bikaç kişi ölücek bilinçli karar emeğin dokundu yüzlerce insanı korona olmaktan kurtardın öğrencilerölmekistemiyor
1,dynamite şarkısı çoşkulu konser videosunu hakediyordu ühühühü umarım korona biterde doya doya bağıra bağıra söyler şarkıyı
-1,arkadaşlar yarın sınavım dağılalım şansım varsa korona olmam sınıfta kalacağım yazın okulda telafi sınavı yapılırken olurum sonuçta kaçarımız illa olucaz sebebi canımızdan önemli ‘kağıt parçası’öğrencilerölmekistemiyor
0,covid-19 sonrası teknoloji fırsatları başlıklı yazıyı temsilcilerimizden ezgi kilit sizler çevirdi çeviri makale makaleçevirisi covid19 teknoloji
0,kanıtlanmayan sebep sorusu aşı konusuna girmeden ilk sorulacak soru
0,rahat uyuyor musunuz kâtip alımı başvurular 12 marta isteseydiniz uzatıp onca mağdur ettiklerimiz geçen yıldan demediniz yaşa takilanlar olacak düşündünüz vebaldir kul hakkı iflah etmez son hakkimiz pandemi suçumuz degil
1,10 kasım geçti sefer pandemi nedenli biraz durgundu günlere gelindiğini anlamak anlatmak gerek yarının güzel ümitli sağlıklı gerekenlerden sanırım carsamba
-1,1 vaka okulları kapatıp test yaptırmadı halde 11 12 vaka sınav doğru madem korona olmamızı önemsemiyorsunuz zaman okulları kapatmasaydınız oadam akıllı eğitim alma şansımız olsaydı öğrencilerölmekistemiyor
-1,öğrencilerölmekistemiyor agladiniz amk girin yapın sınavınızı 1 yil bos bos oturdum demiyosunuz ölecez korona simdi aklınıza geldi tweetleri atanlarin 4/3ü dısarı gün dısarda orada sınavlara gelince korona şimdi aklınıza geldi korona
-1,bugün denetim i̇çin başkanlığını yaptığım kafe i̇şletmelerini covid-19 bilinçlendirme yaparak kurallar konusunda uyarılarda bulundummavi bölge yolunda emin adımlarla ilerlemekteyizmaskemesafehijyen
-1,gunümüz pandemi kosulların çevreye onem verilmesi gerekildigi anlaşıldı gunümuz dunya sorunları çozecek bilincli nesil yetistirmek istiyorsak erken yasta temel atan sosyal bilgilere gereken onem verilmelidir sosyalbilgileresahipcıkalım
1,yıllardan sonra ilk zamanda yapan lider gördü ülkemiz ankara yerinde seçim yapmış seçmekle pandemi sürecinde vatandaşın sorununa engellemelere çözüm üretti başında keşke
0,okulları açmayın boşuna bunlardan olmayacak belligitmek isteyenler gitsin salın tipleri salginsahteyasaklarkalsin
-1,maske işe yarıyorsa “mesafe” mesafe işe yarıyorsa “maske” ikisi işe yarıyorsa kapanma” üçü işe yarıyorsa “aşı” aşı güvenliyse “yan etkiler firmada sorumluluk yoktur” maddesi alıntı salgınsahteyasaklarkalksın
-1,birsey farkedecek octoberfest altın portakalın has biçimde organizasyonu olurdu olamıyor sanırım pandemi nedeniyle
-1,aşılar önceleri geliştirildi ölümcül bilimsel çalışmalarla ortaya kondu sakın hata yapmayın aşının sonu sürekli aşı olmanı bedenini sürekli kiraya vermeni isteyecekler bedenlerin çoğu dayanamayacak
-1,kişiyi mağdur ettiniz kişinin ahını aldınız gece rahat uyuyamazsınız umarım sınav sırasında korona olurum ölürsem emeği geçen kimseye hakkımı helal etmiyorum öğrencilerölmekistemiyor
1,covid-19 pandemisi esnasında bağışıklık sistemini geliştirmek güçlendirmek spor insan sağlığı kritik öneme sahip iflasetmekistemiyoruz
0,covid nedeniyle 70 nbaallstar organizasyonu bugün tek gün içinde bitirilecek 630’da yetenek 3lük yarismasi 8’de maç devre arasi smaç yarismasi ikinci devre kapanis
